Ngày,Lần cuối,Mở,Cao,Thấp,KL,% Thay đổi
12/10/2015,592,587.72,594.74,587.25,152.11K,0.69%
9/10/2015,588,590.91,593.02,587.57,162.69K,0.21%
8/10/2015,587,580.04,588.35,579.82,194.06K,1.24%
7/10/2015,580,583.97,587.3,579.57,146.23K,-0.30%
6/10/2015,581,577.45,581.38,574.63,179.24K,1.98%
5/10/2015,570,564.58,570,563.95,98.66K,1.37%
2/10/2015,562,563.33,565.01,561.73,81.80K,-0.22%
1/10/2015,564,563.39,565.63,563.23,82.59K,0.16%
30/09/2015,563,562.5,565.65,562.5,83.82K,0.26%
29/09/2015,561,559.83,561.76,557.65,93.14K,-0.65%
28/09/2015,565,571.29,572.15,564.88,86.04K,-0.96%
25/09/2015,570,570.41,572.09,567.71,79.09M,0.02%
24/09/2015,570,573.5,575.36,570.12,107.03M,-0.43%
23/09/2015,573,570.64,573.85,569.51,107.83M,-0.08%
22/09/2015,573,573.09,575.17,570.26,121.25M,0.19%
21/09/2015,572,566.74,572.26,565.16,109.41M,1.04%
18/09/2015,566,564.69,569.5,564.69,153.41K,0.67%
17/09/2015,562,563.93,565.85,562.48,88.37K,-0.29%
16/09/2015,564,561.86,564.82,561.69,74.66K,0.15%
15/09/2015,563,564.38,565.05,561.1,85.24K,0.20%
14/09/2015,562,569.21,572.25,561.46,84.88K,-0.81%
11/9/2015,567,572.14,573.99,566.18,94.99K,-0.93%
10/9/2015,572,567.51,576.13,567.09,70.33K,-0.05%
9/9/2015,572,574.06,574.73,569.69,89.60K,0.99%
8/9/2015,567,554.48,566.72,554.34,107.30K,2.12%
7/9/2015,555,557.07,560.09,554.44,75.02K,-0.34%
4/9/2015,557,554.85,558.9,554.77,66.99K,0.45%
3/9/2015,554,559.32,561.43,551.47,93.47K,-1.42%
1/9/2015,562,565.75,569.18,561.28,98.67K,-0.43%
31/08/2015,565,573.1,573.1,563.99,127.97K,-1.07%
28/08/2015,571,561.36,570.87,559.35,165.73K,2.71%
27/08/2015,556,551.89,558.93,551.44,127.73K,1.82%
26/08/2015,546,530.05,545.89,530.05,124.14K,3.00%
25/08/2015,530,511.13,535.48,511.13,177.69K,0.58%
24/08/2015,527,550.48,550.48,523.55,174.56K,-5.28%
21/08/2015,556,559.34,559.97,542.31,185.89K,-1.83%
20/08/2015,567,577.82,577.82,565.09,113.12K,-1.93%
19/08/2015,578,576.44,580.99,569.21,106.33K,-0.41%
18/08/2015,580,571.31,580.22,571.22,93.87K,1.23%
17/08/2015,573,588.67,591.2,571.26,108.22K,-2.70%
14/08/2015,589,592.8,598.55,585.97,90.67K,-0.88%
13/08/2015,594,603.31,603.31,590.44,126.47K,-1.65%
12/8/2015,604,609.33,611.46,602.01,112.17K,-1.44%
11/8/2015,613,615.17,619.69,611.17,119.70K,-0.24%
10/8/2015,615,603.82,614.53,603.82,90.73K,1.78%
7/8/2015,604,601.57,604.04,597.75,87.76K,0.45%
6/8/2015,601,607.84,609.31,600.85,110.44K,-0.99%
5/8/2015,607,600.68,608.21,600.68,108.57K,1.05%
4/8/2015,601,607.95,609.91,600.76,83.58K,-1.43%
3/8/2015,609,617.12,617.12,605.63,129.80K,-1.87%
31/07/2015,621,628.31,629.97,621.06,112.60K,-0.88%
30/07/2015,627,625.46,627.11,622.43,102.58K,0.30%
29/07/2015,625,632,634.64,624.7,114.16K,-1.07%
28/07/2015,631,636.58,639.54,631.47,155.01K,-0.63%
27/07/2015,635,629.68,636.84,629.42,123.98K,0.67%
24/07/2015,631,633.27,634.61,627.99,111.65K,-0.12%
23/07/2015,632,632.07,637.91,631.43,120.93K,0.34%
22/07/2015,630,614.56,629.94,613.58,120.81K,2.15%
21/07/2015,617,619.9,624.47,613.83,100.72K,-0.63%
20/07/2015,621,624.84,624.84,616.11,120.58K,-1.29%
17/07/2015,629,628.45,631.67,626.21,106.88K,0.28%
16/07/2015,627,627.32,632.21,622.57,132.74K,-0.63%
15/07/2015,631,640.43,641.06,630.89,141.79K,-1.22%
14/07/2015,639,635.55,640.43,628.43,155.03K,0.73%
13/07/2015,634,631.56,637.07,627.69,140.49K,1.08%
10/7/2015,627,627.56,630.79,624.7,216.87K,0.83%
9/7/2015,622,616.2,626.38,613.34,148.19K,-0.17%
8/7/2015,623,630.4,634.13,617.29,191.33K,-1.13%
7/7/2015,630,623.89,633.73,620.59,175.37K,0.81%
6/7/2015,625,618.75,625.34,618.65,179.75K,1.43%
3/7/2015,616,608.82,617.96,608.82,164.55K,1.77%
2/7/2015,606,591.5,605.7,590.52,136.67K,2.40%
1/7/2015,592,594.52,594.52,587.33,133.32K,-0.26%
30/06/2015,593,588.77,598.98,588.77,156.14K,0.22%
29/06/2015,592,580.16,591.75,579.61,121.74K,1.72%
26/06/2015,582,586.04,592.59,581.75,152.47K,-1.06%
25/06/2015,588,589.29,590.37,585.34,114.60K,-0.34%
24/06/2015,590,592.19,594.01,589.02,128.94K,-0.51%
23/06/2015,593,592.44,595.11,590.76,130.76K,-0.17%
22/06/2015,594,588.33,594.08,588.01,154.76K,1.60%
19/06/2015,585,584.08,588.48,582.47,201.25K,0.75%
18/06/2015,580,578.73,583.02,578.47,98.18K,0.26%
17/06/2015,579,578.53,584.04,575.88,131.42K,-0.26%
16/06/2015,580,587.76,589.33,580.35,162.62K,-1.05%
15/06/2015,586,583.51,586.67,581.35,154.92K,0.64%
12/6/2015,583,582.54,585.01,578.8,163.05K,0.29%
11/6/2015,581,577.32,582.68,575.25,166.70K,1.21%
10/6/2015,574,576.06,576.62,569.59,133.53K,-0.06%
9/6/2015,574,578.68,582.13,573.73,162.01K,-0.92%
8/6/2015,580,580.74,585.51,579.45,193.17K,0.30%
5/6/2015,578,568.63,579.01,568.37,147.67K,1.60%
4/6/2015,569,568.01,573.5,567.89,113.85K,0.19%
3/6/2015,568,570.55,573.91,567.81,125.47K,-0.42%
2/6/2015,570,575.7,581.24,570.31,123.89K,-0.81%
1/6/2015,575,571.15,579.58,570.14,118.50K,0.95%
29/05/2015,570,572.73,577.03,568.7,135.98K,-0.60%
28/05/2015,573,566.13,576.92,564.73,151.80K,1.15%
27/05/2015,566,564.64,569.63,563.28,115.04K,-0.13%
26/05/2015,567,563.31,570.29,562.58,143.16K,0.75%
25/05/2015,563,560.8,563.84,558.5,108.20K,0.21%
22/05/2015,562,553.41,561.82,550.81,119.60K,1.68%
21/05/2015,553,550.99,554,547.95,112.19K,0.45%
20/05/2015,550,536.35,550.33,536.07,128.46K,2.47%
19/05/2015,537,530,537.19,530,93.79K,1.49%
18/05/2015,529,535.82,536.71,528.9,105.37K,-1.58%
15/05/2015,537,543.61,545.48,537.44,74.95K,-1.15%
14/05/2015,544,542.53,545,540.72,68.00K,0.16%
13/05/2015,543,545.5,546.99,538.76,79.43K,-0.29%
12/5/2015,544,551.98,552.56,542.7,79.64K,-1.32%
11/5/2015,552,554.5,556.2,550.57,108.34K,-0.51%
8/5/2015,555,551.57,556.39,550.93,72.95K,0.28%
7/5/2015,553,548.51,554.22,547.53,70.11K,0.67%
6/5/2015,549,553.3,555.51,548.17,89.29K,-0.61%
5/5/2015,553,544.8,552.65,539.04,116.97K,1.39%
4/5/2015,545,560.62,563.36,545.08,112.53K,-3.08%
27/04/2015,562,567.77,568.47,562.4,61.88K,-0.60%
24/04/2015,566,563.17,567.36,561.56,61.68K,0.81%
23/04/2015,561,562.85,564.45,557.57,76.34K,-0.22%
22/04/2015,563,562.58,565.04,561.53,91.61K,0.05%
21/04/2015,562,563.78,567.52,562.24,98.59K,-0.50%
20/04/2015,565,568.52,568.83,562.66,98.95K,-0.58%
17/04/2015,568,568.28,572.76,568.28,107.31K,0.01%
16/04/2015,568,564.5,570.68,564.5,100.52K,0.67%
15/04/2015,565,558.94,565.39,558.94,82.31K,1.04%
14/04/2015,559,559.81,562.95,558.49,69.54K,-0.16%
13/04/2015,560,556.35,559.68,555.97,72.14K,0.99%
10/4/2015,554,550.96,557.65,550.96,104.20K,0.64%
9/4/2015,551,547.26,552.53,546.76,94.46K,0.51%
8/4/2015,548,549.69,551.23,546.29,80.15K,-0.07%
7/4/2015,548,542.71,548.37,540.79,96.78K,0.95%
6/4/2015,543,548.11,549.28,542.97,71.85K,-0.89%
3/4/2015,548,548.69,550.3,544.22,70.71K,0.18%
2/4/2015,547,540.54,546.85,536.87,89.76K,1.47%
1/4/2015,539,550.8,551.69,537.3,129.13K,-2.22%
31/03/2015,551,544.87,552.72,544.87,83.62K,1.09%
30/03/2015,545,551.75,554.26,545.07,108.63K,-1.13%
27/03/2015,551,558.93,561.13,549.65,91.63K,-0.85%
26/03/2015,556,556.12,559.68,553.19,83.83K,-0.85%
25/03/2015,561,567.62,568.4,559.87,87.61K,-1.15%
24/03/2015,567,569.33,569.91,562.07,91.92K,-0.61%
23/03/2015,571,576.64,579.39,570.44,99.55K,-0.79%
20/03/2015,575,572.57,577.56,571.92,151.54K,0.30%
19/03/2015,574,579.39,580.32,573.52,84.53K,-0.85%
18/03/2015,579,580.81,581.53,577.26,108.04K,-0.53%
17/03/2015,582,580.6,583.59,580.6,105.06K,0.17%
16/03/2015,581,583.26,586.19,580.55,100.54K,-0.90%
13/03/2015,586,589.04,591.75,586.1,97.28K,-0.41%
12/3/2015,589,585.89,589.67,585.48,82.74K,0.34%
11/3/2015,587,589.04,590.56,586.49,86.32K,-0.53%
10/3/2015,590,586.38,591.17,586.38,105.17K,0.21%
9/3/2015,588,594.08,596.32,587.27,98.83K,-0.93%
6/3/2015,594,596.42,598.33,592.71,101.68K,-0.49%
5/3/2015,597,601.08,602.4,596.75,134.36K,-0.58%
4/3/2015,600,598.49,600.69,595.34,120.52K,0.62%
3/3/2015,597,590.42,597.45,590.42,112.83K,1.01%
2/3/2015,591,591.75,593.72,588.59,86.66K,-0.31%
27/02/2015,593,598,598.4,590.58,78.31K,-0.70%
26/02/2015,597,593.95,597.07,591.78,89.94K,0.69%
25/02/2015,593,596.9,601.55,592.66,99.24K,-0.72%
24/02/2015,597,590.18,596.95,589.74,62.89K,1.65%
13/02/2015,587,586.26,589.02,585.6,73.84K,0.44%
12/2/2015,585,582.52,584.99,581.86,82.99K,0.50%
11/2/2015,582,574.88,581.76,574.88,77.50K,1.26%
10/2/2015,575,575.74,578.42,574.24,73.83K,0.17%
9/2/2015,574,574.06,577.04,572.79,71.32K,-0.10%
6/2/2015,574,569.03,574.36,569.03,64.28K,1.23%
5/2/2015,567,562.17,568.22,562.05,78.74K,1.02%
4/2/2015,561,556.93,561.69,553.21,100.17K,0.71%
3/2/2015,557,572.56,574.83,557.47,96.96K,-2.26%
2/2/2015,570,576.07,579.73,570.37,85.07K,-0.99%
30/01/2015,576,584.08,584.08,574.46,102.20K,-1.24%
29/01/2015,583,584.18,585.66,580.37,109.68K,-0.08%
28/01/2015,584,579.56,584.35,578.59,113.56K,0.77%
27/01/2015,579,580.45,584.28,575.5,157.54K,-0.23%
26/01/2015,581,584.89,586.76,580.64,139.91K,-0.30%
23/01/2015,582,578.22,583.57,577.57,184.12K,1.36%
22/01/2015,575,569.74,576.48,567.82,83.83K,0.95%
21/01/2015,569,573.54,574.41,569.12,83.04K,-0.54%
20/01/2015,572,570.78,574.96,570.14,79.46K,0.12%
19/01/2015,572,576.5,579.06,570.1,88.38K,-0.57%
16/01/2015,575,576.88,578.51,574.08,106.68K,-0.51%
15/01/2015,578,577.01,581.24,575.36,120.10K,0.13%
14/01/2015,577,579.77,582.21,571.67,108.94K,-0.62%
13/01/2015,581,573.26,580.65,573.26,111.67K,1.09%
12/1/2015,574,575.86,579.73,574.07,134.93K,0.81%
9/1/2015,570,555.53,570.52,555.53,107.48K,2.94%
8/1/2015,553,553.49,556.8,552.15,77.87K,0.26%
7/1/2015,552,548.44,555.83,548.44,111.71K,0.43%
6/1/2015,550,539.08,550.11,538.82,112.32K,0.96%
5/1/2015,544,545.43,549.22,543.78,95.95K,-0.22%
