Ngày,Lần cuối,Mở,Cao,Thấp,KL,% Thay đổi
21/08/2023,"33,442","32,709.00","34,359.00","32,635.40",2.47M,3.17%
18/08/2023,"32,415","34,542.00","34,542.00","32,342.10",3.88M,-6.16%
17/08/2023,"34,542","34,836.00","34,982.00","34,542.20",2.27M,-0.84%
16/08/2023,"34,836","34,432.00","34,909.00","34,395.50",1.85M,1.06%
15/08/2023,"34,469","34,762.00","34,909.00","34,358.80",2.26M,-1.26%
14/08/2023,"34,909","34,469.00","34,946.00","34,212.20",2.89M,1.93%
11/8/2023,"34,249","34,102.00","34,396.00","33,442.10",2.87M,0.43%
10/8/2023,"34,102","35,349.00","35,496.00","34,102.20",3.56M,-3.53%
9/8/2023,"35,349","35,679.00","35,789.00","35,238.90",2.46M,-0.92%
8/8/2023,"35,679","35,862.00","36,266.00","35,605.60",2.87M,-0.41%
7/8/2023,"35,826","35,716.00","36,266.00","35,532.30",2.73M,0.93%
4/8/2023,"35,496","35,569.00","35,862.00","35,348.90",2.99M,-0.31%
3/8/2023,"35,606","36,009.00","36,046.00","35,495.60",2.86M,-1.12%
2/8/2023,"36,009","35,349.00","36,156.00","35,312.20",3.21M,1.87%
1/8/2023,"35,349","34,872.00","36,302.00","34,615.50",5.20M,2.12%
31/07/2023,"34,616","34,469.00","34,799.00","34,248.80",2.55M,1.07%
28/07/2023,"34,249","34,249.00","34,689.00","34,028.80",2.39M,0.00%
27/07/2023,"34,249","34,689.00","34,762.00","34,212.20",1.87M,-1.37%
26/07/2023,"34,726","34,579.00","35,239.00","34,578.90",3.18M,0.43%
25/07/2023,"34,579","34,286.00","34,616.00","34,248.80",2.21M,0.75%
24/07/2023,"34,322","34,396.00","34,909.00","34,322.20",2.69M,0.10%
21/07/2023,"34,286","33,919.00","34,286.00","33,808.80",1.94M,1.08%
20/07/2023,"33,919","33,882.00","34,029.00","33,625.50",1.27M,0.00%
19/07/2023,"33,919","34,396.00","34,396.00","33,625.50",3.18M,-0.96%
18/07/2023,"34,249","33,882.00","34,249.00","33,882.20",2.27M,1.08%
17/07/2023,"33,882","34,286.00","34,542.00","33,882.20",3.04M,-1.18%
14/07/2023,"34,286","34,396.00","34,946.00","33,772.10",3.55M,-0.32%
13/07/2023,"34,396","34,396.00","34,836.00","34,138.80",2.57M,0.43%
12/7/2023,"34,249","34,432.00","34,579.00","33,845.50",3.18M,0.32%
11/7/2023,"34,139","34,616.00","34,762.00","34,102.20",3.57M,-0.85%
10/7/2023,"34,432","32,562.00","34,432.00","32,415.40",6.30M,5.98%
7/7/2023,"32,489","32,049.00","32,489.00","32,048.70",1.20M,0.80%
6/7/2023,"32,232","32,415.00","32,745.00","31,975.40",1.82M,-0.90%
5/7/2023,"32,525","32,415.00","32,819.00","32,305.40",1.76M,0.79%
4/7/2023,"32,269","32,562.00","32,672.00","32,085.40",1.61M,-1.12%
3/7/2023,"32,635","32,195.00","32,635.00","32,048.70",1.48M,2.65%
30/06/2023,"31,792","32,635.00","32,855.00","31,792.00",1.33M,-2.58%
29/06/2023,"32,635","33,295.00","33,662.00","32,635.40",2.16M,-1.88%
28/06/2023,"33,259","32,489.00","33,259.00","32,378.70",3.19M,2.37%
27/06/2023,"32,489","32,342.00","32,599.00","32,268.70",1.08M,0.00%
26/06/2023,"32,489","32,635.00","32,892.00","32,195.40",1.67M,0.00%
23/06/2023,"32,489","32,195.00","32,965.00","32,048.70",2.61M,0.80%
22/06/2023,"32,232","32,049.00","32,305.00","31,828.70",1.75M,1.27%
21/06/2023,"31,829","31,902.00","32,269.00","31,755.40",1.11M,-0.23%
20/06/2023,"31,902","31,865.00","31,902.00","31,645.30",1.11M,0.46%
19/06/2023,"31,755","32,122.00","32,159.00","31,755.40",1.09M,-0.92%
16/06/2023,"32,049","32,489.00","32,635.00","32,012.00",1.97M,-0.34%
15/06/2023,"32,159","32,195.00","32,415.00","32,048.70",1.12M,-0.34%
14/06/2023,"32,269","32,709.00","32,782.00","32,268.70",1.82M,-0.79%
13/06/2023,"32,525","32,049.00","32,635.00","32,012.00",1.81M,1.60%
12/6/2023,"32,012","31,975.00","32,012.00","31,535.30",1.53M,0.46%
9/6/2023,"31,865","32,122.00","32,305.00","31,608.70",1.76M,-0.57%
8/6/2023,"32,049","32,562.00","32,635.00","32,048.70",2.26M,-1.46%
7/6/2023,"32,525","32,855.00","32,929.00","32,525.40",1.32M,-1.00%
6/6/2023,"32,855","33,002.00","33,002.00","32,488.70",1.15M,0.22%
5/6/2023,"32,782","32,929.00","33,259.00","32,782.10",1.31M,0.00%
2/6/2023,"32,782","32,269.00","32,929.00","32,268.70",1.64M,1.82%
1/6/2023,"32,195","32,269.00","32,269.00","32,012.00",842.54K,-0.23%
31/05/2023,"32,269","32,122.00","32,269.00","31,938.70",1.05M,0.46%
30/05/2023,"32,122","32,269.00","32,269.00","31,975.40",1.09M,-0.23%
29/05/2023,"32,195","32,232.00","32,232.00","31,828.70",910.99K,1.15%
26/05/2023,"31,829","32,342.00","32,342.00","31,828.70",742.86K,-0.80%
25/05/2023,"32,085","31,902.00","32,269.00","31,865.40",893.67K,0.57%
24/05/2023,"31,902","32,269.00","32,269.00","31,902.00",1.05M,-0.80%
23/05/2023,"32,159","32,929.00","32,929.00","32,158.70",1.03M,-1.24%
22/05/2023,"32,562","32,562.00","32,965.00","32,562.10",828.77K,0.00%
19/05/2023,"32,562","32,709.00","32,965.00","32,488.70",822.49K,-0.56%
18/05/2023,"32,745","32,929.00","32,965.00","32,635.40",701.82K,-0.33%
17/05/2023,"32,855","33,002.00","33,075.00","32,855.40",1.18M,-0.45%
16/05/2023,"33,002","33,075.00","33,075.00","32,818.80",585.24K,0.22%
15/05/2023,"32,929","33,735.00","33,735.00","32,928.80",593.83K,-0.22%
12/5/2023,"33,002","33,002.00","33,075.00","32,672.10",584.01K,0.00%
11/5/2023,"33,002","33,002.00","33,185.00","32,855.40",696.09K,0.00%
10/5/2023,"33,002","33,222.00","33,222.00","32,635.40",811.31K,-0.22%
9/5/2023,"33,075","32,782.00","33,259.00","32,782.10",887.54K,0.89%
8/5/2023,"32,782","31,939.00","33,369.00","31,938.70",1.54M,2.88%
5/5/2023,"31,865","32,122.00","32,159.00","31,865.40",404.29K,-0.69%
4/5/2023,"32,085","31,902.00","32,415.00","31,755.40",513.38K,0.57%
28/04/2023,"31,902","32,232.00","32,342.00","31,902.00",565.33K,-0.91%
27/04/2023,"32,195","32,342.00","32,342.00","31,902.00",222.40K,-0.45%
26/04/2023,"32,342","31,902.00","32,489.00","31,682.00",552.37K,1.26%
25/04/2023,"31,939","31,975.00","32,195.00","31,645.30",735.23K,-0.34%
24/04/2023,"32,049","32,415.00","32,415.00","32,048.70",631.19K,-1.13%
21/04/2023,"32,415","32,709.00","32,709.00","32,415.40",483.38K,-0.90%
20/04/2023,"32,709","32,525.00","32,709.00","32,378.70",350.30K,0.45%
19/04/2023,"32,562","32,819.00","32,819.00","32,415.40",616.46K,-0.45%
18/04/2023,"32,709","32,855.00","33,002.00","32,488.70",872.26K,-0.89%
17/04/2023,"33,002","32,599.00","33,075.00","32,562.10",977.12K,1.24%
14/04/2023,"32,599","33,002.00","33,002.00","32,598.70",843.63K,-1.11%
13/04/2023,"32,965","32,562.00","33,002.00","32,562.10",1.06M,1.24%
12/4/2023,"32,562","32,635.00","32,855.00","32,415.40",1.06M,0.00%
11/4/2023,"32,562","32,599.00","32,745.00","32,378.70",1.68M,-0.67%
10/4/2023,"32,782","33,589.00","33,589.00","32,782.10",2.46M,-2.08%
7/4/2023,"33,479","33,552.00","33,735.00","33,368.80",997.98K,-0.76%
6/4/2023,"33,735","33,369.00","34,102.00","33,222.10",2.07M,1.10%
5/4/2023,"33,369","33,735.00","33,955.00","33,222.10",1.86M,-1.08%
4/4/2023,"33,735","33,662.00","33,845.00","33,515.50",1.21M,0.22%
3/4/2023,"33,662","34,212.00","34,322.00","33,588.80",1.72M,-0.65%
31/03/2023,"33,882","33,882.00","34,469.00","33,772.10",877.72K,0.00%
30/03/2023,"33,882","33,919.00","34,176.00","33,882.20",954.08K,0.00%
29/03/2023,"33,882","33,735.00","33,992.00","33,405.50",413.29K,0.44%
28/03/2023,"33,735","34,102.00","34,322.00","33,735.50",687.23K,0.00%
27/03/2023,"33,735","33,405.00","33,845.00","33,002.10",916.58K,0.99%
24/03/2023,"33,405","33,662.00","33,955.00","33,368.80",497.15K,-0.76%
23/03/2023,"33,662","33,222.00","33,735.00","33,222.10",565.74K,-0.43%
22/03/2023,"33,809","33,552.00","33,882.00","33,332.10",764.68K,1.65%
21/03/2023,"33,259","33,295.00","33,552.00","32,855.40",1.01M,0.00%
20/03/2023,"33,259","33,735.00","33,735.00","33,002.10",798.77K,-2.05%
17/03/2023,"33,955","34,469.00","34,469.00","33,735.50",423.66K,0.11%
16/03/2023,"33,919","33,772.00","34,396.00","33,772.10",1.19M,-1.17%
15/03/2023,"34,322","33,735.00","34,762.00","33,332.10",856.86K,3.88%
14/03/2023,"33,039","33,809.00","33,992.00","32,818.80",1.97M,-2.59%
13/03/2023,"33,919","34,176.00","34,396.00","33,918.80",1.27M,-1.91%
10/3/2023,"34,579","34,799.00","34,799.00","34,432.20",1.18M,-1.05%
9/3/2023,"34,946","35,202.00","35,202.00","34,505.50",1.60M,-0.73%
8/3/2023,"35,202","34,029.00","35,202.00","33,662.10",1.68M,2.34%
7/3/2023,"34,396","33,369.00","34,542.00","33,368.80",2.23M,2.40%
6/3/2023,"33,589","33,662.00","34,469.00","33,222.10",1.18M,-0.22%
3/3/2023,"33,662","34,029.00","34,102.00","33,185.40",1.00M,-1.08%
2/3/2023,"34,029","33,479.00","34,102.00","33,295.40",1.33M,1.64%
1/3/2023,"33,479","32,269.00","33,479.00","32,122.00",1.01M,3.52%
28/02/2023,"32,342","32,452.00","32,709.00","32,305.40",351.25K,-0.34%
27/02/2023,"32,452","32,635.00","32,635.00","31,975.40",1.28M,-0.79%
24/02/2023,"32,709","33,039.00","33,405.00","32,562.10",678.91K,-2.08%
23/02/2023,"33,405","32,965.00","33,405.00","32,048.70",1.75M,1.22%
22/02/2023,"33,002","33,625.00","33,735.00","33,002.10",1.36M,-2.70%
21/02/2023,"33,919","34,616.00","34,689.00","33,918.80",1.36M,-2.01%
20/02/2023,"34,616","33,589.00","34,726.00","33,588.80",2.06M,3.06%
17/02/2023,"33,589","33,002.00","33,589.00","32,965.40",2.04M,1.78%
16/02/2023,"33,002","32,782.00","33,002.00","32,268.70",1.46M,2.27%
15/02/2023,"32,269","31,645.00","32,599.00","31,645.30",824.40K,1.38%
14/02/2023,"31,829","32,635.00","32,635.00","31,755.40",1.81M,-2.25%
13/02/2023,"32,562","31,499.00","32,562.00","31,498.70",2.17M,3.37%
10/2/2023,"31,499","32,562.00","32,672.00","31,498.70",1.91M,-2.39%
9/2/2023,"32,269","32,635.00","33,002.00","32,268.70",1.62M,-1.12%
8/2/2023,"32,635","32,195.00","33,185.00","32,195.40",2.45M,1.60%
7/2/2023,"32,122","33,002.00","33,259.00","32,048.70",2.14M,-2.67%
6/2/2023,"33,002","31,755.00","33,002.00","31,462.00",2.38M,3.81%
3/2/2023,"31,792","31,902.00","32,122.00","31,645.30",1.88M,0.46%
2/2/2023,"31,645","31,352.00","31,975.00","30,875.30",3.91M,0.82%
1/2/2023,"31,389","33,259.00","33,369.00","31,242.00",3.42M,-5.10%
31/01/2023,"33,075","32,452.00","33,075.00","31,938.70",2.24M,1.35%
30/01/2023,"32,635","32,269.00","32,929.00","32,268.70",1.65M,-0.11%
27/01/2023,"32,672","34,102.00","34,176.00","32,635.40",2.36M,-3.05%
19/01/2023,"33,699","33,075.00","33,955.00","32,965.40",2.26M,1.89%
18/01/2023,"33,075","32,929.00","33,405.00","32,855.40",2.50M,0.33%
17/01/2023,"32,965","33,002.00","33,222.00","32,708.70",2.04M,0.56%
16/01/2023,"32,782","30,802.00","32,782.00","30,765.30",6.46M,6.94%
13/01/2023,"30,655","30,509.00","30,949.00","30,508.60",2.22M,0.84%
12/1/2023,"30,399","30,325.00","30,765.00","30,068.60",965.67K,0.49%
11/1/2023,"30,252","30,509.00","30,949.00","29,995.20",2.09M,-0.12%
10/1/2023,"30,289","30,509.00","30,582.00","29,885.20",1.26M,0.73%
9/1/2023,"30,069","30,949.00","30,949.00","29,958.60",1.81M,-1.56%
6/1/2023,"30,545","29,885.00","31,132.00","29,775.20",4.64M,2.21%
5/1/2023,"29,885","30,069.00","30,142.00","29,518.50",1.60M,-0.12%
4/1/2023,"29,922","30,215.00","30,949.00","29,628.50",2.82M,-0.97%
3/1/2023,"30,215","28,822.00","30,215.00","28,638.50",2.36M,6.74%
30/12/2022,"28,308","29,519.00","30,435.00","28,308.50",3.57M,-3.50%
29/12/2022,"29,335","30,802.00","30,875.00","29,335.20",1.73M,-4.54%
28/12/2022,"30,729","29,409.00","31,095.00","29,041.80",5.04M,4.75%
27/12/2022,"29,335","28,455.00","29,335.00","28,381.80",2.04M,3.09%
26/12/2022,"28,455","28,602.00","28,675.00","28,418.50",1.71M,-0.51%
23/12/2022,"28,602","28,969.00","28,969.00","28,601.80",941.67K,0.00%
22/12/2022,"28,602","28,492.00","29,262.00","28,418.50",1.82M,1.04%
21/12/2022,"28,308","28,492.00","29,042.00","28,198.50",1.95M,0.26%
20/12/2022,"28,235","28,455.00","28,602.00","27,501.70",2.25M,-0.77%
19/12/2022,"28,455","28,455.00","29,702.00","28,455.10",2.61M,-0.26%
16/12/2022,"28,528","28,345.00","28,969.00","28,345.10",1.36M,-0.26%
15/12/2022,"28,602","28,308.00","29,225.00","28,308.50",1.99M,0.52%
14/12/2022,"28,455","29,115.00","29,115.00","28,455.10",899.13K,0.26%
13/12/2022,"28,382","27,905.00","28,969.00","27,905.10",2.33M,1.57%
12/12/2022,"27,942","28,895.00","29,262.00","27,941.80",2.70M,-2.80%
9/12/2022,"28,748","28,528.00","28,969.00","28,088.50",2.21M,0.51%
8/12/2022,"28,602","28,748.00","30,215.00","28,455.10",3.72M,0.00%
7/12/2022,"28,602","28,969.00","28,969.00","28,235.10",2.45M,-0.25%
6/12/2022,"28,675","30,142.00","30,142.00","28,675.20",3.64M,-5.21%
5/12/2022,"30,252","30,362.00","30,802.00","29,738.60",2.27M,0.12%
2/12/2022,"30,215","28,602.00","30,289.00","28,565.10",2.05M,5.64%
1/12/2022,"28,602","30,142.00","30,435.00","28,601.80",2.64M,-5.11%
30/11/2022,"30,142","30,069.00","31,022.00","28,968.50",2.80M,0.24%
29/11/2022,"30,069","28,969.00","30,069.00","28,491.80",3.48M,3.80%
28/11/2022,"28,969","29,335.00","29,775.00","28,601.80",3.55M,-1.25%
25/11/2022,"29,335","28,162.00","29,335.00","28,015.10",3.50M,-13.01%
24/11/2022,"33,721","33,011.00","34,076.00","32,656.00",2.02M,1.61%
23/11/2022,"33,188","32,301.00","33,721.00","31,902.00",2.72M,2.61%
22/11/2022,"32,345","30,704.00","32,612.00","30,704.00",2.38M,2.68%
21/11/2022,"31,502","32,390.00","32,390.00","31,502.00",1.45M,-1.25%
18/11/2022,"31,902","31,635.00","31,990.00","30,171.00",1.56M,0.84%
17/11/2022,"31,635","32,124.00","32,390.00","31,502.00",1.68M,-0.14%
16/11/2022,"31,680","28,308.00","31,680.00","27,997.00",1.81M,6.89%
15/11/2022,"29,639","31,059.00","31,724.00","29,639.00",2.13M,-6.96%
14/11/2022,"31,857","31,591.00","32,745.00","30,970.00",1.50M,-0.28%
11/11/2022,"31,946","31,946.00","32,390.00","31,414.00",2.44M,3.75%
10/11/2022,"30,792","31,902.00","31,902.00","29,861.00",2.82M,-4.01%
9/11/2022,"32,079","31,147.00","32,656.00","31,103.00",5.07M,3.58%
8/11/2022,"30,970","29,284.00","31,059.00","29,284.00",3.47M,4.81%
7/11/2022,"29,550","29,106.00","30,260.00","29,106.00",1.78M,0.00%
4/11/2022,"29,550","29,284.00","29,861.00","27,997.00",2.68M,0.91%
3/11/2022,"29,284","29,417.00","29,994.00","29,284.00",1.27M,-2.08%
2/11/2022,"29,905","30,216.00","30,482.00","29,772.00",1.49M,-1.03%
1/11/2022,"30,216","30,704.00","31,192.00","30,171.00",1.82M,-1.44%
31/10/2022,"30,659","29,994.00","30,926.00","29,905.00",3.00M,2.22%
28/10/2022,"29,994","30,437.00","31,014.00","29,994.00",2.37M,-0.30%
27/10/2022,"30,083","28,219.00","30,083.00","28,219.00",2.29M,6.94%
26/10/2022,"28,130","27,953.00","28,840.00","27,775.00",770.80K,1.28%
25/10/2022,"27,775","26,622.00","28,796.00","26,001.00",1.65M,3.13%
24/10/2022,"26,932","29,240.00","29,240.00","26,932.00",1.55M,-6.90%
21/10/2022,"28,929","29,417.00","29,417.00","28,485.00",1.87M,-1.66%
20/10/2022,"29,417","28,929.00","30,171.00","28,840.00",1.66M,0.45%
19/10/2022,"29,284","29,106.00","29,728.00","28,751.00",848.89K,0.61%
18/10/2022,"29,106","29,284.00","29,683.00","29,018.00",994.38K,0.30%
17/10/2022,"29,018","29,240.00","29,240.00","28,130.00",1.23M,-0.91%
14/10/2022,"29,284","29,284.00","29,461.00","28,929.00",1.94M,1.69%
13/10/2022,"28,796","27,110.00","28,796.00","27,021.00",1.59M,6.57%
12/10/2022,"27,021","25,734.00","27,021.00","25,468.00",1.66M,6.84%
11/10/2022,"25,291","26,622.00","26,622.00","25,291.00",1.02M,-5.00%
10/10/2022,"26,622","24,980.00","27,021.00","24,847.00",1.13M,2.74%
7/10/2022,"25,912","27,065.00","27,154.00","25,646.00",1.93M,-5.81%
6/10/2022,"27,509","28,352.00","28,352.00","27,509.00",1.03M,-2.52%
5/10/2022,"28,219","28,219.00","28,396.00","27,775.00",581.59K,2.58%
4/10/2022,"27,509","28,396.00","28,441.00","27,420.00",1.35M,-1.74%
3/10/2022,"27,997","29,373.00","29,816.00","27,997.00",1.77M,-6.93%
30/09/2022,"30,083","29,106.00","30,083.00","28,663.00",2.05M,1.19%
29/09/2022,"29,728","30,171.00","30,260.00","29,683.00",1.13M,0.00%
28/09/2022,"29,728","29,905.00","30,083.00","29,594.00",876.62K,-0.59%
27/09/2022,"29,905","29,728.00","30,216.00","29,284.00",684.37K,0.90%
26/09/2022,"29,639","30,260.00","30,393.00","28,751.00",2.27M,-3.88%
23/09/2022,"30,837","31,591.00","31,591.00","30,615.00",885.07K,-1.14%
22/09/2022,"31,192","30,659.00","31,325.00","30,571.00",1.10M,1.15%
21/09/2022,"30,837","30,881.00","31,147.00","30,837.00",558.27K,-1.14%
20/09/2022,"31,192","30,437.00","31,280.00","30,437.00",1.26M,2.78%
19/09/2022,"30,349","31,458.00","31,458.00","30,260.00",1.44M,-3.66%
16/09/2022,"31,502","31,946.00","32,124.00","31,502.00",1.10M,-0.70%
15/09/2022,"31,724","32,390.00","32,656.00","31,635.00",2.19M,-2.06%
14/09/2022,"32,390","31,946.00","32,390.00","31,902.00",1.05M,-0.81%
13/09/2022,"32,656","32,745.00","33,055.00","32,523.00",946.82K,-0.27%
12/9/2022,"32,745","32,833.00","33,277.00","32,656.00",1.06M,-0.27%
9/9/2022,"32,833","32,567.00","32,922.00","32,079.00",1.25M,0.82%
8/9/2022,"32,567","33,632.00","34,031.00","32,478.00",2.47M,-2.91%
7/9/2022,"33,543","35,407.00","35,407.00","33,543.00",3.39M,-5.62%
6/9/2022,"35,540","35,052.00","35,984.00","35,008.00",2.01M,1.39%
5/9/2022,"35,052","35,496.00","35,540.00","34,830.00",905.80K,-1.25%
31/08/2022,"35,496","35,318.00","35,673.00","35,141.00",1.83M,0.50%
30/08/2022,"35,318","34,653.00","35,895.00","34,608.00",2.63M,2.05%
29/08/2022,"34,608","34,253.00","34,874.00","33,854.00",1.52M,-1.02%
26/08/2022,"34,963","34,874.00","35,629.00","34,874.00",2.26M,0.26%
25/08/2022,"34,874","34,608.00","35,052.00","34,564.00",1.43M,0.00%
24/08/2022,"34,874","35,229.00","35,318.00","34,564.00",1.09M,-0.51%
23/08/2022,"35,052","34,031.00","35,052.00","33,898.00",1.95M,2.73%
22/08/2022,"34,120","34,919.00","34,919.00","34,031.00",1.99M,-2.29%
19/08/2022,"34,919","35,096.00","35,496.00","34,786.00",1.64M,-0.63%
18/08/2022,"35,141","35,229.00","35,584.00","35,141.00",1.67M,-1.00%
17/08/2022,"35,496","35,939.00","36,028.00","35,496.00",1.57M,-1.23%
16/08/2022,"35,939","36,339.00","36,472.00","35,939.00",1.11M,-1.22%
15/08/2022,"36,383","34,874.00","36,516.00","34,874.00",4.25M,4.59%
12/8/2022,"34,786","33,987.00","34,786.00","33,854.00",1.85M,2.35%
11/8/2022,"33,987","34,608.00","34,874.00","33,898.00",1.96M,-0.26%
10/8/2022,"34,076","34,165.00","34,431.00","34,076.00",1.11M,-0.65%
9/8/2022,"34,298","34,431.00","34,786.00","34,253.00",1.77M,-0.39%
8/8/2022,"34,431","34,608.00","34,830.00","34,342.00",1.11M,-0.51%
5/8/2022,"34,608","34,786.00","34,786.00","34,165.00",1.16M,-0.76%
4/8/2022,"34,874","34,874.00","35,185.00","34,165.00",2.73M,0.00%
3/8/2022,"34,874","33,676.00","34,874.00","33,632.00",2.42M,2.08%
2/8/2022,"34,165","34,253.00","34,608.00","33,898.00",2.20M,-1.28%
1/8/2022,"34,608","33,188.00","34,608.00","33,100.00",3.79M,4.56%
29/07/2022,"33,100","32,567.00","33,632.00","32,523.00",4.70M,2.19%
28/07/2022,"32,390","31,946.00","32,700.00","31,680.00",2.31M,2.67%
27/07/2022,"31,547","31,547.00","31,635.00","31,059.00",817.23K,0.00%
26/07/2022,"31,547","31,769.00","31,946.00","31,502.00",998.21K,0.42%
25/07/2022,"31,414","31,502.00","31,857.00","30,881.00",1.35M,-0.28%
22/07/2022,"31,502","32,745.00","32,745.00","31,502.00",1.41M,-2.74%
21/07/2022,"32,390","32,124.00","32,700.00","32,124.00",1.71M,0.28%
20/07/2022,"32,301","32,124.00","32,745.00","31,902.00",1.79M,2.11%
19/07/2022,"31,635","31,502.00","31,813.00","31,059.00",1.10M,0.42%
18/07/2022,"31,502","31,946.00","31,946.00","31,414.00",1.91M,-0.84%
15/07/2022,"31,769","32,035.00","32,612.00","31,769.00",1.56M,-0.97%
14/07/2022,"32,079","31,769.00","32,745.00","31,724.00",1.70M,0.28%
13/07/2022,"31,990","32,124.00","33,011.00","31,769.00",2.99M,-0.96%
12/7/2022,"32,301","30,482.00","32,390.00","30,349.00",1.88M,5.51%
11/7/2022,"30,615","30,970.00","31,192.00","29,284.00",2.32M,-1.43%
8/7/2022,"31,059","32,301.00","32,345.00","31,059.00",2.23M,-3.58%
7/7/2022,"32,212","31,414.00","32,523.00","30,437.00",3.18M,1.97%
6/7/2022,"31,591","31,769.00","32,745.00","31,502.00",3.08M,-1.93%
5/7/2022,"32,212","31,103.00","33,277.00","31,059.00",5.56M,3.57%
4/7/2022,"31,103","31,502.00","31,724.00","30,970.00",2.06M,0.00%
1/7/2022,"31,103","29,195.00","31,680.00","28,485.00",3.97M,4.63%
30/06/2022,"29,728","31,059.00","31,059.00","29,728.00",1.69M,-4.01%
29/06/2022,"30,970","29,284.00","30,970.00","29,284.00",2.64M,3.71%
28/06/2022,"29,861","28,042.00","30,127.00","28,042.00",2.72M,5.98%
27/06/2022,"28,175","27,775.00","28,219.00","27,642.00",931.16K,1.76%
24/06/2022,"27,687","27,687.00","28,618.00","27,598.00",1.50M,0.65%
23/06/2022,"27,509","27,065.00","27,509.00","26,666.00",475.89K,1.64%
22/06/2022,"27,065","26,888.00","28,042.00","26,444.00",1.73M,0.66%
21/06/2022,"26,888","25,823.00","27,199.00","25,690.00",1.58M,2.71%
20/06/2022,"26,178","28,130.00","28,219.00","26,178.00",1.10M,-6.65%
17/06/2022,"28,042","28,352.00","28,352.00","27,687.00",1.37M,-2.17%
16/06/2022,"28,663","28,396.00","29,106.00","28,396.00",1.46M,0.94%
15/06/2022,"28,396","28,396.00","28,840.00","27,509.00",1.54M,-0.93%
14/06/2022,"28,663","28,308.00","29,106.00","27,598.00",1.33M,1.10%
13/06/2022,"28,352","29,328.00","29,594.00","28,352.00",1.63M,-5.47%
10/6/2022,"29,994","30,216.00","30,437.00","29,994.00",885.74K,-2.03%
9/6/2022,"30,615","30,482.00","30,837.00","30,260.00",444.45K,0.58%
8/6/2022,"30,437","29,905.00","30,881.00","29,861.00",1.11M,2.08%
7/6/2022,"29,816","30,260.00","30,349.00","29,373.00",1.32M,-1.76%
6/6/2022,"30,349","30,482.00","30,748.00","29,994.00",1.04M,-0.44%
3/6/2022,"30,482","30,792.00","30,837.00","30,171.00",643.12K,-1.01%
2/6/2022,"30,792","31,192.00","31,236.00","30,615.00",1.02M,-1.28%
1/6/2022,"31,192","31,147.00","31,547.00","31,014.00",1.21M,-0.42%
31/05/2022,"31,325","31,502.00","31,591.00","31,059.00",1.16M,-1.26%
30/05/2022,"31,724","31,502.00","31,813.00","31,236.00",1.23M,1.27%
27/05/2022,"31,325","31,147.00","31,414.00","30,970.00",1.00M,0.57%
26/05/2022,"31,147","31,591.00","31,724.00","31,059.00",1.35M,0.57%
25/05/2022,"30,970","30,171.00","31,147.00","30,171.00",1.20M,3.41%
24/05/2022,"29,949","29,905.00","30,038.00","29,373.00",865.46K,1.20%
23/05/2022,"29,594","30,526.00","30,792.00","29,284.00",1.13M,-3.33%
20/05/2022,"30,615","30,526.00","30,970.00","30,437.00",1.27M,-0.43%
19/05/2022,"30,748","30,171.00","31,059.00","30,083.00",1.01M,-0.72%
18/05/2022,"30,970","30,970.00","31,502.00","30,349.00",1.45M,1.31%
17/05/2022,"30,571","28,840.00","30,571.00","28,441.00",1.26M,6.99%
16/05/2022,"28,574","29,461.00","29,506.00","28,574.00",1.44M,1.26%
13/05/2022,"28,219","29,994.00","30,171.00","28,219.00",2.65M,-5.36%
12/5/2022,"29,816","31,414.00","31,769.00","29,816.00",1.70M,-6.93%
11/5/2022,"32,035","31,724.00","32,035.00","31,103.00",972.40K,0.84%
10/5/2022,"31,769","30,260.00","31,857.00","29,728.00",1.95M,3.92%
9/5/2022,"30,571","32,478.00","32,745.00","30,571.00",2.72M,-6.89%
6/5/2022,"32,833","33,144.00","33,588.00","32,833.00",1.78M,-3.14%
5/5/2022,"33,898","33,366.00","33,898.00","32,833.00",2.24M,2.55%
4/5/2022,"33,055","33,055.00","33,455.00","32,789.00",1.76M,0.00%
29/04/2022,"33,055","32,700.00","33,499.00","32,656.00",1.71M,-9.93%
28/04/2022,"36,700","37,200.00","37,200.00","36,700.00",974.90K,-1.34%
27/04/2022,"37,200","37,000.00","37,500.00","36,450.00",748.10K,0.81%
26/04/2022,"36,900","35,150.00","37,250.00","35,150.00",1.86M,2.93%
25/04/2022,"35,850","38,500.00","38,600.00","35,850.00",2.95M,-6.88%
22/04/2022,"38,500","38,600.00","39,100.00","38,000.00",2.63M,0.00%
21/04/2022,"38,500","37,900.00","38,750.00","37,650.00",2.09M,1.45%
20/04/2022,"37,950","37,950.00","38,800.00","37,850.00",1.46M,0.00%
19/04/2022,"37,950","38,350.00","39,200.00","37,500.00",2.32M,0.00%
18/04/2022,"37,950","39,550.00","39,700.00","37,800.00",2.82M,-3.44%
15/04/2022,"39,300","40,600.00","41,200.00","39,000.00",2.51M,-2.96%
14/04/2022,"40,500","41,400.00","41,400.00","40,500.00",1.89M,-0.98%
13/04/2022,"40,900","40,500.00","41,400.00","40,100.00",2.00M,1.11%
12/4/2022,"40,450","42,300.00","42,300.00","40,450.00",3.19M,-3.46%
8/4/2022,"41,900","43,000.00","43,200.00","41,800.00",3.15M,-2.67%
7/4/2022,"43,050","43,500.00","44,350.00","43,050.00",3.15M,-1.03%
